18598,1,10,0.05,0.2,0.4,690108,2026-03-23T12:13:10.006-18598-690108
119276,1,10,0.15,0.2,0.4,724688,2026-03-23T12:14:45.653-119276-724688
488499,1,50,0.05,0.2,0.4,125869,2026-03-23T12:15:43.624-488499-125869
433774,1,50,0.15,0.2,0.4,309792,2026-03-23T12:16:32.472-433774-309792
60995,1,6,0.05,0.2,0.4,111653,2026-03-23T12:17:22.069-60995-111653
40670,1,6,0.15,0.2,0.4,813318,2026-03-23T12:18:08.722-40670-813318
547110,1,10,0.05,0.2,0.4,498015,2026-03-23T12:19:05.264-547110-498015
887221,1,10,0.15,0.2,0.4,817745,2026-03-23T12:19:49.070-887221-817745
164182,1,50,0.05,0.2,0.4,5056,2026-03-23T12:20:25.649-164182-5056
653180,1,50,0.15,0.2,0.4,357575,2026-03-23T12:21:24.076-653180-357575
489544,1,6,0.05,0.4,0.1,929049,2026-03-23T12:21:59.240-489544-929049
904601,1,6,0.15,0.4,0.1,213147,2026-03-23T12:23:55.152-904601-213147
319667,1,10,0.05,0.4,0.1,91841,2026-03-23T12:24:45.184-319667-91841
701985,1,10,0.15,0.4,0.1,149348,2026-03-23T12:25:40.791-701985-149348
242436,1,50,0.05,0.4,0.1,970785,2026-03-23T12:26:33.875-242436-970785
